,Postal_Code,Population
1705,6053,72375
1706,6057,11325
1707,6058,1198
1708,6059,0
1709,6060,3997
1710,6061,455
1711,6062,21276
1712,6063,8740
1713,6065,1445
1714,6066,45724
1715,6067,51208
1716,6068,4449
1717,6069,4001
1718,6070,38758
1719,6071,19391
1720,6073,3994
1721,6074,69103
1722,6076,32396
1723,6078,19325
1724,6081,2823
1725,6082,54636
1726,6084,24152
1727,6085,16147
1728,6088,13261
1729,6089,3026
1730,6090,3301
1731,6091,299
1732,6092,10690
1733,6093,3727
1734,6095,65724
1735,6096,8682
1736,6098,26332
1737,6103,842
1738,6105,21486
1739,6106,66355
1740,6107,31645
1741,6108,68404
1742,6109,29361
1743,6110,20957
1744,6111,82390
1745,6112,61099
1746,6114,28834
1747,6117,39312
1748,6118,42776
1749,6119,24652
1750,6120,33728
1751,6160,0
1752,6226,23529
1753,6231,4289
1754,6232,8420
1755,6234,17458
1756,6235,3783
1757,6237,11752
1758,6238,26295
1759,6239,28747
1760,6241,14134
1761,6242,2490
1762,6243,163
1763,6247,5999
1764,6248,9735
1765,6249,19543
1766,6250,5681
1767,6254,5034
1768,6255,10553
1769,6256,5004
1770,6259,9418
1771,6260,23618
1772,6262,1321
1773,6263,916
1774,6264,436
1775,6266,1334
1776,6268,30761
1777,6269,29100
1778,6277,11353
1779,6278,4275
1780,6279,15724
1781,6280,6717
1782,6281,12421
1783,6282,1809
1784,6320,33482
1785,6330,8470
1786,6331,13425
1787,6332,447
1788,6333,10555
1789,6334,7232
1790,6335,17959
1791,6336,178
1792,6339,12595
1793,6340,66378
1794,6350,175
1795,6351,10886
1796,6353,252
1797,6354,16458
1798,6355,16444
1799,6357,26823
1800,6359,11415
1801,6360,42403
1802,6365,9931
1803,6370,20429
1804,6371,12812
1805,6373,576
1806,6374,20931
1807,6375,3935
1808,6376,29
1809,6377,4990
1810,6378,11984
1811,6379,10933
1812,6380,7898
1813,6382,19518
1814,6384,5661
1815,6385,26429
1816,6387,256
1817,6389,39
1818,6390,155
1819,6401,50181
1820,6403,16813
1821,6405,70766
1822,6409,1781
1823,6410,75526
1824,6412,6111
1825,6413,15908
1826,6414,326
1827,6415,43402
1828,6416,28205
1829,6417,12484
1830,6418,34829
1831,6419,17232
1832,6420,4720
1833,6422,16674
1834,6423,8328
1835,6424,31667
1836,6426,4789
1837,6437,50245
1838,6438,6883
1839,6441,14540
1840,6442,7518
1841,6443,10589
1842,6444,651
1843,6447,10710
1844,6450,102979
1845,6451,51151
1846,6455,8716
1847,6456,680
1848,6457,104243
1849,6460,79826
1850,6461,29023
1851,6467,336
1852,6468,32594
1853,6469,5464
1854,6470,26877
1855,6471,9579
1856,6472,10740
1857,6473,28931
1858,6475,27798
1859,6477,21500
1860,6478,28052
1861,6479,16785
1862,6480,25632
1863,6481,2085
1864,6482,30639
1865,6483,44912
1866,6484,84757
1867,6488,32871
1868,6489,36735
1869,6492,96780
1870,6498,17976
1871,6510,7566
1872,6511,107372
1873,6512,80807
1874,6513,61594
1875,6514,53389
1876,6515,35352
1877,6516,85915
1878,6517,40892
1879,6518,39741
1880,6519,34661
1881,6524,15132
1882,6525,23709
1883,6604,36431
1884,6605,52859
1885,6606,51358
1886,6607,16535
1887,6608,28963
1888,6610,49375
1889,6611,55567
1890,6612,16559
1891,6614,37047
1892,6615,30852
1893,6702,4739
1894,6704,65905
1895,6705,57497
1896,6706,9165
1897,6708,35826
1898,6710,29154
1899,6712,15217
1900,6716,7765
1901,6750,2422
1902,6751,3604
1903,6752,4529
1904,6754,3529
1905,6755,1407
1906,6756,7959
1907,6757,6350
1908,6758,372
1909,6759,11600
1910,6762,16465
1911,6763,2157
1912,6770,70192
1913,6776,61475
1914,6777,4742
1915,6778,1520
1916,6779,22419
1917,6782,5867
1918,6783,2686
1919,6784,7856
1920,6785,761
1921,6786,11234
1922,6787,5881
1923,6790,77041
1924,6791,8866
1925,6793,2400
1926,6794,2977
1927,6795,23009
1928,6796,2495
1929,6798,20726
1930,6801,47823
1931,6804,39031
1932,6807,7781
1933,6810,109019
1934,6811,33293
1935,6812,21706
1936,6820,45934
1937,6824,72787
1938,6825,25611
1939,6830,67215
1940,6831,24117
1941,6840,50031
1942,6850,40498
1943,6851,45214
1944,6853,8012
1945,6854,61653
1946,6855,5719
1947,6856,5
1948,6870,11197
1949,6877,63875
1950,6878,8269
1951,6880,54848
1952,6883,26990
1953,6890,4732
1954,6896,20171
1955,6897,38597
1956,6901,18163
1957,6902,165451
1958,6903,24029
1959,6905,42571
1960,6906,26100
1961,6907,20461
1962,7001,22603
1963,7002,75368
1964,7003,121723
1965,7004,19947
1966,7005,39592
1967,7006,31391
1968,7008,47734
1969,7009,25007
1970,7010,62252
1971,7011,60029
1972,7012,29827
1973,7013,59067
1974,7014,8336
1975,7016,36367
1976,7017,81956
1977,7018,77717
1978,7020,24861
1979,7021,1471
1980,7022,28802
1981,7023,15718
1982,7024,60634
1983,7026,65160
1984,7027,9153
1985,7028,8051
1986,7029,17346
1987,7030,88389
1988,7031,14715
1989,7032,80203
1990,7033,8508
1991,7034,9598
1992,7035,27838
1993,7036,45951
1994,7039,62835
1995,7040,51169
1996,7041,17588
1997,7042,30616
1998,7043,24174
1999,7044,16671
2000,7045,7088
2001,7046,9207
2002,7047,125944
2003,7050,82827
2004,7052,119447
2005,7054,62264
2006,7055,179264
2007,7057,19125
2008,7058,15049
2009,7059,41154
2010,7060,56105
2011,7062,22328
2012,7063,29154
2013,7064,9309
2014,7065,45898
2015,7066,24442
2016,7067,31614
2017,7068,12853
2018,7069,5057
2019,7070,39307
2020,7071,53366
2021,7072,13698
2022,7073,10823
2023,7074,2679
2024,7075,16269
2025,7076,50989
2026,7077,5690
2027,7078,34179
2028,7079,35250
2029,7080,49145
2030,7081,24995
2031,7082,6459
2032,7083,112864
2033,7086,27326
2034,7087,47602
2035,7088,9607
2036,7090,54748
2037,7092,13890
2038,7093,129420
2039,7094,33787
2040,7095,51579
2041,7102,14772
2042,7103,38267
2043,7104,59038
2044,7105,101184
2045,7106,83350
2046,7107,63714
2047,7108,64714
2048,7109,54880
2049,7110,43921
2050,7111,46536
2051,7112,45183
2052,7114,37339
2053,7201,57135
2054,7202,110450
2055,7203,58593
2056,7204,16046
2057,7205,37124
2058,7206,31197
2059,7208,85714
2060,7302,66198
2061,7304,64049
2062,7305,137275
2063,7306,59177
2064,7307,78925
2065,7310,19158
2066,7311,1172
2067,7401,14919
2068,7403,11142
2069,7405,28620
2070,7407,41942
2071,7410,68728
2072,7416,10273
2073,7417,22725
2074,7418,3796
2075,7419,9744
2076,7420,5694
2077,7421,19113
2078,7422,18576
2079,7423,5919
2080,7424,30068
2081,7430,56095
2082,7432,15982
2083,7435,6584
2084,7436,12028
2085,7438,18863
2086,7439,2583
2087,7440,12322
2088,7442,9986
2089,7444,22001
2090,7446,39708
2091,7450,44566
2092,7452,29974
2093,7456,25758
2094,7457,7593
2095,7458,30433
2096,7460,9689
2097,7461,31979
2098,7462,11205
2099,7463,26589
2100,7465,12320
2101,7470,56148
2102,7480,16542
2103,7481,29983
2104,7495,0
2105,7501,39276
2106,7502,33319
2107,7503,48144
2108,7504,34321
2109,7505,4784
2110,7506,22205
2111,7508,16682
2112,7512,28409
2113,7513,13866
2114,7514,31403
2115,7522,23438
2116,7524,33069
2117,7601,94292
2118,7603,9820
2119,7604,33101
2120,7605,18710
2121,7606,4016
2122,7607,14199
2123,7608,65
2124,7620,4873
2125,7621,43528
2126,7624,14569
2127,7626,9900
2128,7627,10714
2129,7628,37534
2130,7630,19148
2131,7631,42372
2132,7632,14113
2133,7640,7708
2134,7641,8771
2135,7642,27801
2136,7643,18024
2137,7644,38989
2138,7645,21410
2139,7646,34454
2140,7647,14092
2141,7648,4449
2142,7649,16811
2143,7650,33507
2144,7652,68574
2145,7656,19325
2146,7657,16825
2147,7660,29143
2148,7661,29572
2149,7662,12179
2150,7663,30305
2151,7666,90599
2152,7670,37742
2153,7675,67568
2154,7676,9160
2155,7677,12821
2156,7701,52075
2157,7702,5981
2158,7703,480
2159,7704,17017
2160,7711,3088
2161,7712,64154
2162,7716,17058
2163,7717,4220
2164,7718,16481
2165,7719,45644
2166,7720,9183
2167,7721,8165
2168,7722,26948
2169,7723,2708
2170,7724,13771
2171,7726,117187
2172,7727,14960
2173,7728,154652
2174,7730,30734
2175,7731,46849
2176,7732,10724
2177,7733,18965
2178,7734,15220
2179,7735,30518
2180,7737,6890
2181,7738,12817
2182,7739,15940
2183,7740,83136
2184,7746,49172
2185,7747,48632
2186,7748,59394
2187,7750,7428
2188,7751,42162
2189,7753,62603
2190,7755,13397
2191,7756,6761
2192,7757,11706
2193,7758,10425
2194,7760,24097
2195,7762,22803
2196,7764,21737
2197,7801,37652
2198,7803,3641
2199,7820,28
2200,7821,10142
2201,7822,1472
2202,7823,3803
2203,7825,19740
2204,7826,17046
2205,7827,2737
2206,7828,23740
2207,7830,7560
2208,7832,6072
2209,7833,251
2210,7834,37795
2211,7836,11752
2212,7838,1720
2213,7840,33735
2214,7842,121
2215,7843,33140
2216,7846,193
2217,7847,4438
2218,7848,5347
2219,7849,13981
2220,7850,13785
2221,7851,262
2222,7852,7652
2223,7853,22459
2224,7856,8739
2225,7857,5461
2226,7860,29393
2227,7863,9599
2228,7865,3666
2229,7866,39054
2230,7869,62626
2231,7870,44
2232,7871,45629
2233,7874,14366
2234,7876,24187
2235,7878,1447
2236,7880,513
2237,7881,39
2238,7882,29976
2239,7885,19416
2240,7901,35985
2241,7920,43008
2242,7921,15911
2243,7922,18248
2244,7924,16002
2245,7926,306
2246,7927,7594
2247,7928,51524
2248,7930,21254
2249,7931,3485
2250,7932,21785
2251,7933,6795
2252,7934,3140
2253,7935,686
2254,7936,24507
2255,7939,660
2256,7940,47838
2257,7945,21239
2258,7946,8594
2259,7950,40351
2260,7960,89177
2261,7961,12
2262,7970,127
2263,7974,30306
2264,7976,1875
2265,7977,1815
2266,7979,1521
2267,7980,3609
2268,7981,9268
2269,8001,1371
2270,8002,48494
2271,8003,69850
2272,8004,8709
2273,8005,46777
2274,8006,1097
2275,8007,8662
2276,8008,18295
2277,8009,20790
2278,8010,13904
2279,8011,84
2280,8012,109443
2281,8014,847
2282,8015,36502
2283,8016,19742
2284,8019,556
2285,8020,3685
2286,8021,98702
2287,8022,23131
2288,8023,1194
2289,8026,4862
2290,8027,10628
2291,8028,42842
2292,8029,13632
2293,8030,36747
2294,8031,24259
2295,8033,36530
2296,8034,39741
2297,8035,12572
2298,8036,6447
2299,8037,66132
2300,8038,207
2301,8039,310
2302,8041,2220
2303,8042,330
2304,8043,50033
2305,8045,6393
2306,8046,69719
2307,8048,33127
2308,8049,8798
2309,8050,64984
2310,8051,11710
2311,8052,31871
2312,8053,75442
2313,8054,30852
2314,8055,70784
2315,8056,11953
2316,8057,43651
2317,8059,9090
2318,8060,56368
2319,8061,3079
2320,8062,35053
2321,8063,7950
2322,8064,178
2323,8065,19632
2324,8066,18429
2325,8067,3489
2326,8068,17800
2327,8069,23049
2328,8070,15585
2329,8071,10433
2330,8072,481
2331,8073,530
2332,8074,151
2333,8075,61446
2334,8077,20151
2335,8078,22620
2336,8079,16035
2337,8080,77476
2338,8081,104871
2339,8083,23810
2340,8084,11701
2341,8085,37666
2342,8086,4156
2343,8087,27194
2344,8088,37642
2345,8089,11004
2346,8090,5335
2347,8091,14469
2348,8092,7959
2349,8093,11458
2350,8094,104719
2351,8095,615
2352,8096,63001
2353,8097,3829
2354,8098,23684
2355,8102,12357
2356,8103,34806
2357,8104,38611
2358,8105,81016
2359,8106,25156
2360,8107,29950
2361,8108,37211
2362,8109,56914
2363,8110,22795
2364,8201,21354
2365,8202,1750
2366,8203,25066
2367,8204,40806
2368,8205,46311
2369,8210,29550
2370,8212,303
2371,8215,36603
2372,8217,76
2373,8221,4547
2374,8223,10656
2375,8224,1218
2376,8225,23129
2377,8226,15361
2378,8230,9100
2379,8232,38762
2380,8234,91247
2381,8240,3775
2382,8241,2866
2383,8242,8458
2384,8243,5692
2385,8244,12933
2386,8246,162
2387,8247,2495
2388,8248,410
2389,8251,22658
2390,8260,22561
2391,8270,9814
2392,8302,123444
2393,8310,1944
2394,8311,4583
2395,8312,20596
2396,8314,4010
2397,8316,388
2398,8317,2171
2399,8318,34153
2400,8319,2716
2401,8320,809
2402,8321,148
2403,8322,27430
2404,8323,1673
2405,8324,925
2406,8326,4745
2407,8327,8820
2408,8328,3624
2409,8329,270
2410,8330,40981
2411,8332,40391
2412,8340,2519
2413,8341,3690
2414,8343,10334
2415,8344,15165
2416,8345,1713
2417,8346,1101
2418,8348,719
2419,8349,5969
2420,8350,941
2421,8352,1125
2422,8353,1185
2423,8360,110029
2424,8361,45499
2425,8401,87501
2426,8402,16139
2427,8403,1613
2428,8406,7135
2429,8501,11248
2430,8502,23999
2431,8505,38198
2432,8510,13588
2433,8511,1302
2434,8512,10654
2435,8514,5128
2436,8515,4842
2437,8518,5281
2438,8520,73291
2439,8525,10352
2440,8527,141492
2441,8528,483
2442,8530,17412
2443,8533,10785
2444,8534,20907
2445,8535,8662
2446,8536,24039
2447,8540,120938
2448,8542,5919
2449,8550,33065
2450,8551,7017
2451,8553,1058
2452,8554,7544
2453,8555,1750
2454,8558,13274
2455,8559,12908
2456,8560,9659
2457,8561,396
2458,8562,12038
2459,8608,585
2460,8609,7571
2461,8610,20826
2462,8611,43952
2463,8618,47353
2464,8619,51842
2465,8620,32904
2466,8628,14667
2467,8629,21376
2468,8638,35287
2469,8640,13998
2470,8641,9246
2471,8648,40597
2472,8690,38133
2473,8691,40907
2474,8701,254757
2475,8720,451
2476,8721,52354
2477,8722,19495
2478,8723,66989
2479,8724,93478
2480,8730,10213
2481,8731,34388
2482,8732,3310
2483,8733,3153
2484,8734,5606
2485,8735,1486
2486,8736,21698
2487,8738,2196
2488,8740,4331
2489,8741,6449
2490,8742,29461
2491,8750,3768
2492,8751,9208
2493,8752,4534
2494,8753,107075
2495,8755,42531
2496,8757,62022
2497,8758,11817
2498,8759,38367
2499,8801,13747
2500,8802,8089
2501,8804,5982
2502,8805,21007
2503,8807,100377
2504,8808,217
2505,8809,7012
2506,8810,17333
2507,8812,16879
2508,8816,72569
2509,8817,37861
2510,8820,106161
2511,8821,705
2512,8822,79103
2513,8823,23601
2514,8824,33099
2515,8825,7896
2516,8826,7308
2517,8827,10059
2518,8828,4371
2519,8829,9459
2520,8830,31095
2521,8831,99324
2522,8832,4768
2523,8833,18261
2524,8835,6771
2525,8836,7424
2526,8837,41542
2527,8840,20544
2528,8844,71811
2529,8846,16728
2530,8848,19550
2531,8850,9799
2532,8852,44633
2533,8853,11213
2534,8854,116305
2535,8857,65071
2536,8858,386
2537,8859,36424
2538,8861,138339
2539,8863,27237
2540,8865,30890
2541,8867,6187
2542,8869,7301
2543,8872,49205
2544,8873,77370
2545,8876,23728
2546,8879,38241
2547,8880,7403
2548,8882,31709
2549,8884,21669
2550,8886,15074
2551,8887,1244
2552,8889,21568
2553,8890,41
2554,8901,120479
2555,8902,107847
2556,8904,14868
2557,10001,52216
2558,10002,184620
2559,10003,97316
2560,10004,3133
2561,10005,16331
2562,10006,2934
2563,10007,18203
2564,10009,158724
2565,10010,75935
2566,10011,68058
2567,10012,60033
2568,10013,59534
2569,10014,90205
2570,10016,63083
2571,10017,34590
2572,10018,11841
2573,10019,55600
2574,10020,0
2575,10021,27879
2576,10022,67929
2577,10023,94352
2578,10024,120650
2579,10025,149904
2580,10026,91951
2581,10027,100133
2582,10028,89624
2583,10029,93075
2584,10030,67768
2585,10031,148626
2586,10032,154615
2587,10033,38530
2588,10034,68890
2589,10035,90363
2590,10036,49181
2591,10037,46563
2592,10038,51375
2593,10039,24772
2594,10040,113963
2595,10044,24230
2596,10065,36952
2597,10069,6699
2598,10075,66620
2599,10103,9
2600,10110,0
2601,10111,0
2602,10112,0
2603,10115,0
2604,10119,163
2605,10128,108406
2606,10152,0
2607,10153,0
2608,10154,0
2609,10162,3641
2610,10165,3
2611,10167,0
2612,10168,0
2613,10169,0
2614,10170,4
2615,10171,0
2616,10172,0
2617,10173,4
2618,10174,0
2619,10177,0
2620,10199,19
2621,10271,0
2622,10278,0
2623,10279,0
2624,10280,17341
2625,10282,8382
2626,10301,85340
2627,10302,42282
2628,10303,42100
2629,10304,110080
2630,10305,47704
2631,10306,152123
2632,10307,16859
2633,10308,60972
2634,10309,34573
2635,10310,68297
2636,10311,0
2637,10312,136482
2638,10314,151016
2639,10451,23370
2640,10452,52369
2641,10453,202134
2642,10454,64087
2643,10455,62065
2644,10456,182802
2645,10457,73565
2646,10458,180287
2647,10459,83246
2648,10460,127568
2649,10461,107678
2650,10462,90947
2651,10463,181555
2652,10464,12101
2653,10465,70037
2654,10466,109646
2655,10467,200924
2656,10468,203685
2657,10469,140976
2658,10470,25227
2659,10471,23400
2660,10472,175202
2661,10473,157035
2662,10474,14851
2663,10475,28777
2664,10501,1481
2665,10502,8865
2666,10503,286
2667,10504,7846
2668,10505,1801
2669,10506,12653
2670,10507,11884
2671,10509,40000
2672,10510,27000
2673,10511,4792
2674,10512,54622
2675,10514,23930
2676,10516,13797
2677,10517,1108
2678,10518,1369
2679,10519,229
2680,10520,13305
2681,10522,28029
2682,10523,11998
2683,10524,9352
2684,10526,4896
2685,10527,1911
2686,10528,26391
2687,10530,34391
2688,10532,12519
2689,10533,8291
2690,10535,357
2691,10536,18326
2692,10537,4896
2693,10538,26990
2694,10541,67370
2695,10543,43574
2696,10545,364
2697,10546,2075
2698,10547,19788
2699,10548,9274
2700,10549,29225
2701,10550,40392
2702,10552,35821
2703,10553,20060
2704,10560,5352
2705,10562,70610
2706,10566,28048
2707,10567,41163
2708,10570,20226
2709,10573,76511
2710,10576,11700
2711,10577,5137
2712,10578,753
2713,10579,19035
2714,10580,34679
2715,10583,26460
2716,10588,3830
2717,10589,14475
2718,10590,11870
2719,10591,59050
2720,10594,10747
2721,10595,20904
2722,10596,2799
2723,10597,2451
2724,10598,73574
2725,10601,19093
2726,10603,36847
2727,10604,25251
2728,10605,27614
2729,10606,35940
2730,10607,18225
2731,10701,145222
2732,10703,52263
2733,10704,49458
2734,10705,41794
2735,10706,17942
2736,10707,10263
2737,10708,35039
2738,10709,11054
2739,10710,40606
2740,10801,110457
2741,10803,25527
2742,10804,22861
2743,10805,20295
2744,10901,62691
2745,10910,33
2746,10911,3
2747,10913,8968
2748,10914,890
2749,10915,111
2750,10916,9772
2751,10917,3365
2752,10918,24453
2753,10919,2717
2754,10920,22618
2755,10921,11323
2756,10922,4175
2757,10923,13193
2758,10924,36082
2759,10925,9817
2760,10926,3986
2761,10927,13843
2762,10928,2829
2763,10930,14175
2764,10931,1744
2765,10932,100
2766,10933,826
2767,10940,84655
2768,10941,37997
2769,10950,105750
2770,10952,42462
2771,10953,555
2772,10954,62585
2773,10956,67686
2774,10958,8497
2775,10960,17788
2776,10962,16025
2777,10963,3336
2778,10964,2221
2779,10965,22795
2780,10968,3849
2781,10969,2283
2782,10970,11527
2783,10973,5720
2784,10974,6907
2785,10975,736
2786,10976,6123
2787,10977,118528
2788,10979,277
2789,10980,33542
2790,10983,4331
2791,10984,7550
2792,10985,159
2793,10986,5263
2794,10987,7468
2795,10988,1481
2796,10989,19880
2797,10990,45508
2798,10992,15303
2799,10993,10269
2800,10994,15631
2801,10996,13166
2802,10998,3448
2803,11001,56180
2804,11003,109175
2805,11004,38782
2806,11005,1831
2807,11010,60800
2808,11020,9582
2809,11021,38911
2810,11023,24108
2811,11024,12356
2812,11030,47255
2813,11040,92979
2814,11042,1038
2815,11050,76595
2816,11096,17756
2817,11101,44024
2818,11102,77485
2819,11103,44975
2820,11104,57084
2821,11105,46824
2822,11106,65958
2823,11109,3932
2824,11201,85390
2825,11203,55044
2826,11204,209272
2827,11205,23037
2828,11206,169969
2829,11207,254644
2830,11208,236903
2831,11209,113107
2832,11210,135163
2833,11211,160506
2834,11212,164834
2835,11213,172692
2836,11214,186526
2837,11215,93282
2838,11216,89846
2839,11217,70674
2840,11218,205844
2841,11219,243489
2842,11220,109388
2843,11221,172553
2844,11222,93270
2845,11223,90393
2846,11224,78391
2847,11225,86759
2848,11226,224368
2849,11228,108866
2850,11229,221341
2851,11230,66459
2852,11231,91097
2853,11232,47003
2854,11233,102702
2855,11234,232834
2856,11235,178681
2857,11236,169876
2858,11237,75864
2859,11238,91103
2860,11239,35413
2861,11351,0
2862,11354,91656
2863,11355,238944
2864,11356,60697
2865,11357,47261
2866,11358,40220
2867,11359,0
2868,11360,40665
2869,11361,76192
2870,11362,46672
2871,11363,14263
2872,11364,39822
2873,11365,89132
2874,11366,21920
2875,11367,67010
2876,11368,180210
2877,11369,80110
2878,11370,75114
2879,11371,0
2880,11372,176605
2881,11373,168159
2882,11374,93159
2883,11375,83645
2884,11377,190099
2885,11378,56332
2886,11379,71935
2887,11385,208178
2888,11411,39371
2889,11412,63382
2890,11413,86579
2891,11414,55313
2892,11415,49715
2893,11416,54997
2894,11417,78651
2895,11418,96491
2896,11419,103107
2897,11420,25909
2898,11421,41384
2899,11422,78168
2900,11423,47528
2901,11424,0
2902,11425,0
2903,11426,46841
2904,11427,50184
2905,11428,30691
2906,11429,66793
2907,11430,474
2908,11432,160476
2909,11433,35753
2910,11434,128721
2911,11435,69103
2912,11436,46676
2913,11451,0
2914,11501,52255
2915,11507,15980
2916,11509,6652
2917,11510,53187
2918,11514,10390
2919,11516,11375
2920,11518,28908
2921,11520,53476
2922,11530,69472
2923,11542,27474
2924,11545,27855
2925,11547,1711
2926,11548,7639
2927,11549,5157
2928,11550,113701
2929,11552,61584
2930,11553,54981
2931,11554,88107
2932,11556,15
2933,11557,20605
2934,11558,22191
2935,11559,21351
2936,11560,7463
2937,11561,98681
2938,11563,35985
2939,11565,15532
2940,11566,95491
2941,11568,4940
2942,11569,3601
2943,11570,57301
2944,11572,82472
2945,11575,33489
2946,11576,13868
2947,11577,33882
2948,11579,7912
2949,11580,62624
2950,11581,32074
2951,11590,98614
2952,11596,21802
2953,11598,27845
2954,11691,49375
2955,11692,28776
2956,11693,14920
2957,11694,34122
2958,11697,8315
2959,11701,57297
2960,11702,37555
2961,11703,8866
2962,11704,103278
2963,11705,12993
2964,11706,172353
2965,11709,10431
2966,11710,70676
2967,11713,18460
2968,11714,58386
2969,11715,10895
2970,11716,28302
2971,11717,166074
2972,11718,3930
2973,11719,9559
2974,11720,46549
2975,11721,16924
2976,11722,92135
